citation_id,citation_topic
7757285c6d16c92f318c0cffb996aaf13d81df0b>9d87d83e29f83e6313fec1c63fdc77fe732936b5_0,nadolol inverse agonism at beta2-adrenergic receptor
4a254161278510ddcd1e386d71c8e97ca572774f>d81ce287e36056710a5d77ed74245a6cbe89824e_0,regional variation in reported lymph node metastasis rates
82465fd5778d4cca7d78b79e66dd57fc98e4abd8>049315f8161451f1463ba3f2d73c880db47bf95e_1,MLVA typing scheme nomenclature for novel profiles
42a89527ac12ec8bf399ce4d9b3ea6bc9511f169>0050c60dbc6724e509565749e29f476956393a2f_0,SIMVIS visualization system architecture
97916ee2be27b2a2d89875a2b278d86ee13cfa03>813bbcec413b0ebd708f3d796683a5411b0056e4_0,ML2055 laminin-2 binding facilitating bacterial nerve invasion
a1f8b013b71d089af43911a37d22260e889e82c4>e0cbb949d062a1134c4d98924f51312090e76514_4,reversible Markov model of nucleotide substitution
6f68ccd37718366c40ae6aeedf0b935bf560b215>60ed4bdabf92b2fbd6162dbd8979888cccca55d7_7,perceptual specialization loss for other-species face discrimination
96d59f09d602d930beddbc2785972d443efa4d93>723a4b4f3019cd5a5f8546925d8cf4478a0d03b7_1,drug use and depression association in gay men
952660f4a305ebc8bc46ea23dd1ea41464d6681f>6b1223f442606ef04c8c04b36f1cdc0efb14c560_12,AMG protection against cyclophosphamide-induced nephrotoxicity
f898310bed801f832effc801014dcb299c86bf3a>23dec3fb6d8a7a49f064debf32fd5cf156c9b35b_0,interhemispheric inhibition in avian visual wulst
3b0d9a1d2a5c8d52d33033617a931383faaccc66>fbcfe5e1f6b290d930e6b6f60fd44fe6f4a132c5_8,annexin V capture assay for circulating microparticles
87711ffc684b0f1d1ad6c22518b78105d68fc5f3>a3a859fa3fbb1fae7a1d7ac563a7efe37273a2f8_1,Gln105 residue critical for NQO1 catalytic activity
a6da9d0f0dacae8d8616009f865ad0e04e49807f>bcae009698f7ca0bbe15fd94a3ae1068e4d456f2_0,rat model of noncompressive intervertebral disk herniation
59e423ba6b316d0e41854a984583dbd9a4923180>e66c167f0d491b77454b0904a1621393a493beed_2,progressive phosphorus limitation in forest chronosequences
e934e9795fa0a7a69d861bd19c988bd0b027f746>c2acbe1582e1147d4fe4aa9ca1d8473cefe40b6f_3,angiotensin receptor downregulation after ureteral obstruction
ef24845958ec628777b3f3060aeb5ad4d9de9779>625e75ce6380a074ef4d7c2cd29e71d91a870ac7_5,Amhr2-Cre mouse model for reproductive gene studies
731f4b9498ec9276c76f8bf1e3c32a50eb9394ab>a4cf4bb41fb0b6fa978fd1456e86308218c8e882_10,n-gram baseline models for plan/goal recognition
