citation_id,citation_topic
c90bd4becaf4f7ff7d7d575f735d8871a88134d1>1962ce0c3b9ad9290eb091be08c9972df5fd63ce_3,literature on parallel-machine and flowshop scheduling problems
53a769390571909a2fd7ba29efd2114202d9b8ca>140e387b9268681e1379ecf4c5a6e21c96da8e5d_8,overlay network control flow compared to prior protocols
c9dd457fd83732918adcfb86eb48821bcc43bf04>ef92d5b22198701edc621a22004708ea10058d28_0,cancer-associated fibroblast cellular origins
571987bcb1353f81dd30606209c84e8899e5c368>198679eee53032443122b876740e707d56a3a645_3,anti-HER2 therapy for HER2-positive gastric cancer
7c60939db67859b58fa06121e8e2635f727c7cc3>19cda7c1970231355c5bf648530e2038302c3710_1,gamma-glutamyl cycle for glutathione biosynthesis in plants
954b56b09b599c5fc3aa2fc180692c54f9ebeeee>dd9460448ff2404c415dc723b2aaccea394def96_0,metabolic cost challenge of walking with assistive exoskeletons
b4400e8b7f8cb1ca373376955393acffc32ecc1f>2532ccba6b98a0340e5e45aa94727d77c0afdeac_5,vertebroplasty vs sham/nonsurgical management for pain relief
83adc52c97fdc91d3bdb56cf9c45b58ae8b9fe00>e8ba4eaa0ca8ec58b39830a55a87399fc6e200e9_1,lipid/biomass ratio and tissue thickness as coral health indicators
83c01be8a0961fdf5e80f71eaa5c5e6245ad94d2>ca62f7fc5e27239285ff1c174e0fa20148c44344_0,mitotic and apoptotic figure counting method in histology
dfc2be0a46fc009e5053dcc0d581f37677cbe3ff>016293fd7901a77538fc361d8c4fa49aefc4cabd_3,"dialogue act annotation schemas (DAMSL, ISO 24617-2)"
ef1535a64b39c591db87e3d82fb7128a8f39480b>c923028caac7d0f58db911a22a89a003e10453bb_7,polyomavirus small t antigen effect on MEK/MAPK and proliferation
3482f1c9c2180cd5edc1fa8bfbe2480ccaea92dd>0891bece3a201c5d0897e8b1d12264eb0b820dcd_4,pedestrian detection results across illumination conditions
0594bdc1117a9ec88af0083cb755875a68d6bedf>9d66d06d2810f2c1966359a0df2cd6def9fa2c7d_0,white matter loss after injury from fiber retraction/degeneration
fac2c1f5da0e8c9a5854c306af76a516de36b7d5>f63534f5bf8f59c809410b94a031ca4c99309d0b_2,plant explant types used for genetic transformation
0323f404c7211e8e7f5034f070e3e1a54ecff495>7b889faead3d086f66e10d2b2024f1a85419c7d0_6,travel/transportation support as a facilitator to healthcare access
300df68391d29db116971e63c170f088e2628229>8c1918c30664a115d328167709bab92ac399a2dc_4,ovarian cyst stripping causing follicle loss
1bbe13bf5e48cafd255edece25a35563a2c5d43f>None_0,communication difficulties from dialect and language literacy with elderly
fc2f113764f20bfec6eb5ab5e6e796d3ac40e1f7>aa73756cb293b4322b41a025b58f9d522787e48d_4,HAART-era studies including antiretroviral treatment subjects
f3acc20a899528225274e20222d096e9842b173a>f1e9d54e1597c14f94c9f70fe53b2911839cba66_0,VRN-2/VRN-1 epistatic interaction model for vernalization phenotypes
