citation_id,citation_topic
4143da4293dc2d2241c319b948096bea4ca42c4b>8687ee7335f6d9813ba9e4576ce25b56e57b16d1_0,dataset and analysis guidelines for model evaluation objectives
90616ef69f2777e9669a6f016f5c706340a78c46>None_0,lemongrass oil vapor antimicrobial effect on treated papaya
d9f3207db0c79a3b154f3875c9760cc6b056904b>2cc6ff899bf17666ad35893524a4d61624555ed7_1,kin recognition in non-natal ground squirrel nest burrows
d3ec746e4b2cc8fffc3cce7a9b5c0a7de44a168c>d04b2ec8089a6489bc9121f49d3106fa093fe4ea_7,click-pair perceived-location difference measurement procedure
1749d89f2990075097630420b075703d30d9b3b3>482af3b53907e557f867f9d9ac77549ff08d9b18_4,mobile museum guide application screenshots (Mobivisit project)
476163cb3bae2d168c3da0093bd1ce4b31fe0060>44996f489edae17dbcc9d29ab631199108db565a_0,miR-185 expression direction in idiopathic pulmonary fibrosis
354e869487048832684312eca8c9017c12ed8ea3>7681a6f753bc37783ca61315de3a56866a6ec07f_2,nested PCR-RFLP protocol for Entamoeba species identification
71f2841a272ee3841125b442bcb747b9ec7bfc35>9697334e04acba28057c7a6fa044167a29c066fe_0,derivation of CBCL syndrome scales via factor analysis
050a38274686c9ee40cfddd99fdab203810ed306>4d968328b39f949b0333ee530d287b224aac2979_0,rotavirus vaccination coverage rates across European countries
6dab4d017becf68efbc1dc6602b02ecf45b81d0e>27db63ab642d9c27601a9311d65b63e2d2d26744_0,statistical test methodology for validating classifier comparison results
5f9e27fd212e0eac30dd8b2e9a53d422f5ca0bd4>9e4ab179a114ed860aebd5ee4699406aa7088069_0,DOAS retrieval methods for atmospheric trace gas measurement
2df49d447fea4af459bc2ee636b824b8a2ee5b60>6fb1f651519abaab9020c1e517a37e4bcb79c29b_3,SMO antagonist (GDC-0449) response and resistance in Hedgehog-driven tumors
d572f765610c72eca4663a39a839e0c38d0413e2>3925565023aa34ed8cb48b13bbfffdc04360e502_0,aluminum enrichment factor indicating crustal vs anthropogenic precipitation sources
236cbe1380a7489439160d2093329b65b1db45c5>0246e7593fac74bbe225adc57f1ced0fea004fd0_0,behavioral sensitization replication across adolescent/adult drug exposure
35ed9e32d8c0ab6c834e8fca694974c225177e82>0ad9244f491b1f5add6d9b00ecf8e2e2ba4a747b_1,malonyl-CoA inhibition of CPT-I reducing fatty acid oxidation
3a3207d33d5b757ea5f597e416610f647c8cc10d>375fc4f577d8b22f2dee88b105b7fe3c25e2010f_2,SVM/MaxEnt for information structure analysis in argumentative zoning
78022d78727f18410f705763fc6b210e7d09b9d2>4e4a458324a42e0cb271d98780287f8e329fb972_0,capillary electrophoresis time-of-flight mass spectrometry method
a59f7c6100b3d98f954df6818f8db75bbd0f7190>4f2995a132469538424300d92e3eeb65aa7ac497_0,D1 receptor antagonist suppressing BC264-induced locomotor activity
cf3d0d63e8ed6cb6bac03c00d21d8b87c83a39d5>3d8487b14c2aae003bcdf41f857e0b51c91f285f_9,potassium channel involvement in mitochondrial metabolic processes
10d31cb47dfb0d3ae255640d2ed5d735504b6c31>bee7a0e4587c8895ce25a7fa93c96cd3e706f94d_4,NF-kB inhibition in bile-induced hypopharyngeal premalignant changes
fc8856c4221faeafe4e5a56392f407d1d4b0b0d4>3378b44667112016c4e125a52975de70dff8aad9_0,basal ganglia/cerebellar brain regions involved in timing perception
49bacf2f17781b99e8731f36c797873bd57144bf>84f2a000ec32f9394ca6cd823c5cf724be9b5a9b_0,FSL brain extraction and tissue segmentation pipeline
8bd1b74e46d368b581b7a53c7e6b8dbe2e0acd18>a95d737a0abee41adcb93e59fc8c537b54cea0aa_0,variability in PSA failure definitions after salvage brachytherapy
