citation_id,citation_topic
579aadcc0d59deeed28a6ec699ca6020e24208d0>61ecd3fe697b93b050a18dd417ffc6481a1e5bf8_1,DeepProbLog accuracy on word algebra problems benchmark
19d7a2e0b5cb578ea5d55eb89ed11c92bb124c96>04fe305967131617e1c9e563284a3b3b2b0de5e5_0,micro-vessel density as breast cancer prognostic factor
9162200c7c72dc3b9879dd1baa39a1647bf0da27>d30731131201da02d5d0909da8006f47cd31210c_10,nitric oxide and superoxide reaction forming peroxynitrite
4f4ec52726e13a12d7dccf631ebde6aaa47173fa>6bb96b0c74ace8699e68685a3ec9ac37a6f505ae_1,proactive interference after hippocampal damage
891c0dfd7b2992deb7f30aae9f030a4b85b396a2>e718bc0b31928e31c792505c6cf077ae0f9d1e44_0,Cramer toxicity class data representativeness
9657725e41fe05cc967b4944c559b109edeb3a5f>3ab7e1b255e5d27a260e0f2955f2a693e418ccd5_3,AICc model selection and ROC analysis for logistic models
e331fa1f6c62f4b6bb47f15c77c19f752a03eb0a>510ee3954bbebad58110c1d1376cafc70581ec0d_6,HD-Zip transcription factors with drought/ABA-inducible expression
4a228b0bbbac4797a496e8d10010f2487feccb88>ff6fa12fa45ac7e4726800c81953f592c3d8f1c1_0,NOS inhibition reducing ACh-induced vasodilation with aging
ac7cd5a700e610638b33e4d3f5bc710cc53d6c23>270c73751fd3534a57ad18f023da3844e7067af9_1,"sorghum QTL chromosome mapping (Sb6_342, Sb5_236)"
ddce0d5b039f0bd9a1d80f896ba269031afcc0ca>0d8ea9317d57795420098c0677f5f642cbeb8473_6,visuomotor and oculomotor control deficits in cannabis users
ba62684733782704b14ca042afdb5b604d878bc4>d32f357ad6ebcfa56ebe93bdb4e2a1946b9e3d22_0,high hydrostatic pressure inactivation of B. cereus with sucrose
97624f3ef1ad9a3551094969205e1c5a4c397c1c>295cd438c7643cf2614c159dfb6c3427cf768732_4,Runx1 expression in hemogenic endothelium across species
e022722e6dd6656f9cd1d6662aecdd947ed3c994>9e2b8002db0fecc57f15aff4e82d6be0fdf8b2ae_1,retinol-binding protein transport ratio in embryonic CSF/serum
e331fa1f6c62f4b6bb47f15c77c19f752a03eb0a>510ee3954bbebad58110c1d1376cafc70581ec0d_2,HD-Zip I/II regulators of stress developmental adaptation
744faf3d1cb376cff65c2e21de0830bc24c701cf>f17d05703fe74bc12a61fd19b62d62dc24a5c4fb_0,spore germination monitoring method
22cf6a1f456868c3851383052dd4d42aa9c9c937>de84f9979fb908b028f0b3c5d1b53e201f0db12e_1,PICO structure elements in MEDLINE abstracts
e3450e8ca6d743f04a1ad41297ab59eeb82299b4>b5fcda6fd9a47d7ef14b8e3e8c80c00fde1b990a_0,Mcl-1 induction after TCR stimulation versus Bcl-2
62a0be0198ecf608c76d443550cce37e4a4bbabd>c7ed272b3940ee82d18cf466d88f21890a4283fa_0,gene expression classifiers as FDA-approved breast cancer diagnostics
43b02723a14f38cf3060af20b7d6d576563380c8>55899ffa1ca17fd8ba86a6298a245723ddb22038_4,GITT model simulating tablet transit in GI tract
fd954be600a25a685dece1dd7118035e270ffc7a>13d455598df90628864bca0122480b04a8879ac6_4,ganglion cell layer width measurement using AxioVision software
daeced6b158f651cebf682291a60a5eaff764c5b>36ee78368dc76d03d84c5ed9d0fd99a604b79042_1,autoimmunity hypothesis debate in Chagas disease pathogenesis
76b78d2d677d87e05efe2f84c984701e60544aac>cd5217000848d48ec50203691608dd1056249fb5_0,lipid raft platforms for immune adaptor protein signaling
b91b70dec0abfcd70889b4dd0cd45aede00500b5>32b823d8813d7c58b2c556466de1cc41c1096f5c_2,phoneme-based modeling for ASL and speech recognition tractability
21d45d3daa864fbbbc992c8891c94e7d946e3c2f>30c117108a9684436539014ad33ac8e15fb6dc91_1,2-delta-delta-Ct method for qPCR gene expression normalization
