citation_id,citation_topic
33ce87f465e800c0fd5b078641a663a02fc1451e>7556064a9a5192a0df0160539f4ba5ee11b3c2f2_1,PKA-MST4-ezrin signaling axis in histamine-induced acid secretion
45edff55835cc98c06c893d5bed2a8dc2b308655>1e526b851137c3deca29c1cd0e3c852ef7744d3e_11,habitat modification affecting jellyfish (Aurelia) population dynamics
2843472cbf6502ee6427d0e09a3198794cd3ab3e>559d5151c909b2b80f6459dc97c401f65b192fbb_1,risk of bias assessment across included studies
6bb47a2df0bd0c5c0e83da796191474bf30a0b82>dc1968c38e3e590da01b528b5389366d888e9353_0,tendon displacement method for estimating muscle moment arms
85305fd14d887a9515de56bd43a1148b4631922c>e132157e97e1f9296e2a5a82c87060693cd087a1_0,WRAIR cholinesterase assay method patent and prior description
11452d7d54ccb0a38251b21baf988d2cef80de18>df07e27533ed02351a090850f93259b5ba6df76e_6,injected vs driven atomic coherence in three-level cascade atoms
4bb3948ec03d0816c23daf8028b7496fb586e0d5>65b2a9dafb788fc41ca2bb5ca97d618c0c4048a4_0,"testicular somatic cell factors (GDNF, FGF2) influencing SSC renewal"
4ba2e2317d3211666340f58f90efc051a3503bef>2a8c2b24096054c62a0d4308e4771f12badc0a3a_1,mobile sensor relocation for wireless network area coverage
6dc727f1b63b91c2a8370528502cbea274180f97>3f0c74c224a01e2a17d0f1361404e6f8b575bc18_6,phytochelatins more effective than glutathione against oxidative stress
64ad842864728a81c87dd845b8309268124d3eae>55818794ae94bc9a43463e80a49724652f6aa39b_1,convergence proof extension of stochastic network equations (Mannersalo)
65f5ef9ccc8fe2b55b39347dc1e622e81f432a71>1ada518aaad1dd3c3894ad70a0385907a9f94657_0,polygraph vs polysomnography diagnostic accuracy for sleep-disordered breathing
1eb01f40a4adfc6ba15f35a13c3b1ce48eacaf9f>3d2995c69fd80baf7b88ccf77d8754e60fd95f5e_2,synchronization mechanisms for achieving atomicity in distributed systems
7b0ca6f15e76f285cc19efd2305cb1ec9e16a5b5>df90f3e882609d15c298251608a5b48b69efb3b8_4,right temporoparietal junction role in social cognition and attention
881de858dc8a1025d3433a292218e767850f1936>e08302188360cb6da4797b8d1df6f2ed3f0f6a0d_1,incomplete nitrification due to oxygen limitation in constructed wetlands
15b310c25310254d7e8951d481121e9b4af2c7ab>cd726770e6d1b4610ab307b434d34d8e092b6d54_0,"age-dependent trace element (Cd, Hg) accumulation via cysteine SH affinity"
a8cdf1b8c782aca31a88204c3b6235312a6690f0>743ba6a57461350f04025daa3df5805b164a7eae_0,GSK-3β phosphorylation inactivation protecting myocardium from infarction
2594d5a4fe56fd16b141fc870ffa202daee78435>14ae303b271f189e54ef5089b7b2d9dd22d54ce0_10,diet-dependent lipid/trans fatty acid content in breast milk
f104a3a2693ee78c2933f67f611a344bc6e1d987>11877ad1b3e5ccebbdf02cbe6c6015c82661e550_6,sociocultural bias exploitation of vulnerable women in markets
9e078ee7c0e24bbbe0009bce3174dee06a5d440e>c14837c7f03add6100f1058023469212e4429452_4,design science research development of real-world problem solutions
15df16647fe08cfa55f6394466051a15de669bc0>6df06870159aba56e4a428513000e7bc4de96003_4,MACTAR patient preference disability questionnaire outcome example
b7eccbd32852d7aa342c820df745b5cd6cbc00c7>1efb6d4b033492ec257f9b1c600915a09a368613_2,prior detailed description of EEG coherence measurement methods
59dba7cd80edcce831d20b35f9eb597bba290154>273996fbf99465211eb8306abe8c56c5835f332e_1,charged Higgs boson production validity checks
a36968ce4a49331c6bc512af535d0138faa80f27>d758571cc91a869dda07cd4b0b250f4815052a2d_3,alcohol-induced changes in circadian clock gene expression
a3c98caed9354bf756f0c120fc46c2289e9dc9b5>059610a925f99333a5fece7a1c8ef0dbca3d4357_0,phases of oxygen uptake kinetics during exercise (VO2 kinetics)
f690c2387d4aa7d415f1b6faba6ad15fce57de90>2566fbc8f3c03f790a5646c85fe12b8dc58075b5_5,"caching, broadcasting and indexing techniques to reduce access/tuning time"
