citation_id,citation_topic
e23e9d69abf2be1d69f90214d664d78ef03df75c>d439516d553338e52b9ad3095045d6a4a566b221_4,glucose concentration protocol for producing carbon-starved cells
fed670ff3d7fcdb03758cd393e75cd0e37e6ea8b>5cebcd2618021d02a41d66980e68b16f2bf25ae2_0,"statistical methods for assessing measurement reliability (CV, ICC, TEM)"
2523459f40dfd5742e1cc09fa636871625effab0>43cb535e7727e2e07741c81b2c7afe80605b8142_0,visuomotor rotation perturbation paradigm in motor control studies
3482f1c9c2180cd5edc1fa8bfbe2480ccaea92dd>0891bece3a201c5d0897e8b1d12264eb0b820dcd_6,COLD-Saarbrucken image dataset description
9efebeada238948c156bb066fab1b2bc174f2f29>0230905979a5e3fdb60e74bd505e79ac0746ec56_6,iterative estimation of conductance parameter in anisotropic diffusion filtering
b9131b61f59fd28423e381442f61482c21981e53>9d1ea189b907a3fbd1662a21b06bb5432c3be77e_0,bone marrow monocyte origin of intestinal and dermal macrophages
f6924aee76801f942242cffcb385e5a5e5f3c905>193d18a4ebfcce5a7da26b7722dc4258f0691012_0,induced substrate effects on microbial community and TCE degradation
5227ec6b6b9e6630d3eec53e8784b1d43b97febf>61ba484c3fd142d5ddf606eae1a549fe29594208_11,saline effects on visceral motor neuron spike rate and membrane resistance
0e6ddb7d089493b2deba4ce844d50b54e2b023d4>66cb6767c5ae25fa1177b12774cd506b8e9699ad_12,punisher ratio effects on discriminability in a behavioral task
f57ff830b0a6b28d0243f2eabc27f5a46ecf7328>080917935c6c3f0b13501d4f53a8cf907d26c869_0,post-traumatic growth following a cancer diagnosis
1db769fa5e0618fe96e65c032666a72b7eef29f3>87aae8e283b9e8b69417bdcd5f5af7732b1b9a28_17,GFR-based drug dosing considerations in chronic disease patients
4c767ca1fbb95353babb3260cb7151bbdf52afb8>55c013d531b2f41e9583f6c299991ef0e7c9cc25_5,antinuclear and anti-dsDNA antibody serology findings
5f22676674d5ae3d8b8b7d8eb2e4d7cb58204923>4a1022ee47d199d66dfa55378766d2a3af880567_3,behavioral economics measure underused in alcohol research
2f05a362a1a2bf7ebf5f2c2722c36ca7f0c5fb25>3ab7877687e371f2bc65c9a34ba6ef17cafde3f2_0,herbivore versus soil nutrient effects on understory plant composition
2c13456115cd6e83130cbc7c0b15a38e97f4169b>57e27ebbe6e343ad629d80fedc8b22b6f7eb1978_0,left atrial enlargement as risk factor for atrial fibrillation and stroke
ff0d8176b6cb2c95c4ef50bcc634bd37ffabf1b2>1fdfeb2b7c8b5245ab8b407bc1464561685b8c66_1,obesity association with lower colorectal cancer screening rates in men
3cb202ba8a32e2a46224143e4d8c51940c12040c>7692234b9da12db49774a1a5c355e68c9003cd21_1,"gesture coding system for hand shape, motion, and placement"
a39a8d1c05371b88a902d6c519784b300461a8ef>4aa822d0015b48da6fb2c4d88b343babbf16af9b_4,CA1 hippocampal damage and episodic memory encoding deficits in aMCI
ff1ca22c793738b750302db7f1d7c00208eff613>a5ab73bca06b9592eba2f6bc79cd8b5eb0543c5c_0,environmental risk moderating persistence of maternal depressive symptoms
26caa74811a36e97415995dba746c0cccef312d4>7f7ab483f72fbe586b4dec3bd0485a2046fc09ed_0,factors influencing perceived best treatment for prostate cancer
562a029173dc90d1e36c51a03abc4b21573256c7>fd803dd81bfffc0da67724f84b93bfc32b46042b_2,parity association with reduced colorectal cancer risk
8e8ae21e5037bd6683ffc9fd74af69bd1a3caa62>2d274069727fc97ceb9ee63900591447297ab966_6,STAT signaling dampening during Drosophila border cell invasion
afe94f58975df56a9c0450c8153c2dd43d0b597b>ec6940445a5702b8dde4e44b0f670fcde8ef2973_0,epoxy resin potting method for bone biomechanical testing setup
51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28>01994833ad94026b07221b3ae0e57783c016b67d_11,tyrosine phosphorylation associated with progesterone- and LPC-induced acrosome reaction
