citation_id,citation_topic
18bbe5b9b3b523fe1e23e2ada6ee40335e9353d7>328d53486a7610da47d09712c8834956fa9eed86_1,Glut1 antibody western blot detection protocol
f1b8de517c82fe269e8b285debef5f69a435b3a9>409d0886811a7c645ece8dc8e95ce1bc0edff3b0_0,resting-state fMRI functional brain network findings
682206d053d817b47f6786767f65d180bc074453>90577a932954ceb6fdde21170036eb606f8e27a3_5,finite element simulation of beam-type specimen stresses
d03d8cc6f746e0cf30c33aa0883336fad058bf73>6bf2cbf04bd5aeb52dcbe2158b69fa3fd95122cc_0,semilog scale plotting method for temporal cancer rate trends
5f83800e9cb346a9ad2665153debcfbbfed409c7>6802652aa48d1bbc1d47010362a9d981c291d810_0,c-di-GMP turnover via GGDEF/EAL domains in Dickeya dadantii
0388ab26736d8c5cbb4ae7a309699bb1c5ca780a>72671f894477b6f275504d3e8187845ca363fe4d_4,glucose tolerance differences between mouse strains on high-fat diet
b8a18619f2a81108397e4fbd5faba89e29755dc0>94660605276e5907b7eddc185f931fd9dc8e483e_1,SNP calling using Illumina and Roche GS-FLX platforms
d13a6ddb8564712723cde3383bf3945ab805bee1>e817ae639ba2aab62172146638a78a84f8736de1_11,internet and computer access barriers among a population
aba286ddf78116c139c539e858f809d403d5e855>1cd81ebacba40806b9dce8eb1a89ad7009705575_1,TreadMarks-based virtual memory consistency and false sharing
676b19ba1c40fedf4d27a3f48a766ac20b960f8e>fe2fd3262b549d1b36898127e3cc7ca1c1dd3646_6,Ubc9 role in cyclin Clb2/Clb5 degradation
3b7c745b36146ba16644826eb387d8d020c3a8b8>28c267f6b8d15a20207545878df3ae280c558047_8,postoperative outcomes of Humerusblock fixation for proximal humerus fractures
c4aecef122da47cc6f9ff42b2aa3822825274d43>16bc999bec83839c56d93cda0d244cc04783a3be_0,hyperarticulated speech intelligibility for humans and speech recognizers
d276e96517d9fb47bfe9ac543ff2ec2fc0a53087>9aefe8d97563fa13372d4b33aa730c1dda4ca6fd_1,neurotransmitter receptor conformational transitions across gating states
96f827713f26e20f30cc926b1ce733b1bd20a9e7>20d4ed833371beac61aa8653fe96e323418b9b7b_0,p53 mutation frequency in luminal B breast tumors
0c2df06e08abaa4128481a07752aa00e7d4d2ba8>3ee799d6ef37787ae053bf961863b8fd0b3d6397_1,"pharmaceutical contamination of surface, ground, and drinking water"
557f39ce87c35d25a7ff7cc9c569e20bbfaa7e89>a320ad9a90d7185259c22e5b529567df19045a15_0,GC B cell-Tfh interactions driving affinity selection and clonal bursts
8b03b8d6774c6c45a4d5ca87ceabbc73e03e4acd>55fb4d2a1453344786c07481d0d309137a362ab6_0,galvanostatic chronopotentiometry for electrodepositing metals
f7bdf06cd973515f122116662217feff934e627d>84496302aa096f98a87d8f852c46aea5c5d11f78_0,oligo(dT) precipitation protocol modifications
a530306c8015f7fe9c4cd22ff58f0b95dd60cbc7>9229d5b89025b687fe7efdddf22e9bf6d27e01b9_0,glucotropaeolin production induction by salicylate versus MeJA
653234b67bb735c1c5218f61f9769b7d79c6edf2>956bf80324099d28ca56e27f0885e049b58d45de_0,low spatial frequency visual processing deficits in schizophrenia
432cf408877fa94000efe2ddd850b9df487599eb>7f801e0979ec0409ac84806cbff4a70b83104fd5_0,percentage of trials reaching the global minimum solution
