citation_id,citation_topic
fa18c3fed3fd12245500814122a406eed7b66eca>76fa9d010a94151202b0aa7ee3cfdc76065711f4_1,conservative voxel-wise threshold for whole-brain fMRI cluster correction
b2098a0270dbe8cf46f0a836950dccb8a71cfc9b>3ef88a5a85e2134fe9d2f1297b0d2b813852ba60_3,selection bias and confounding risk versus randomized trial reviews
d93822cc91336c7be9a2fe86d0561a9e16308909>ff8f05ffd74833b506e21842c50be84eb1f72574_2,root tissue nitrogen relationship with SRL and tissue density
d8a0715ca3e004b4e92f4ebf02ef39c45106ec50>15d47a35e929ec108f47d8dcfd07b2de0c064b10_2,"polymer coatings (PEG, HPMC, HPMCP) for drug delivery"
47025d4e25ae47053c0d4801eb636ff66f64d760>8dad6729966c0d24c25643bb05a9b8f1ff206350_0,glycyrrhizin and liquiritigenin reducing IgE-induced itchiness
e26309d3c9c6d5324b3a7b2f4d2d444daa7c598a>192a5af24f95a45c550c0ccabd4e468a5638b37e_1,conserved iron-binding site residues in dioxygenase enzymes
d90ad89416158c1246e4828821a2f76f9490c0f0>712a15c3dbfb8b35e01cf57579501f190e933873_0,holistic face processing despite part-focused task instructions
bd1ef3774cb7ec08f7df8a2fd7904ee67775d6c0>5cb6131670ddcb14e088e6f4367fbbec0f636063_0,Zung Self-Rating Anxiety Scale for measuring anxiety
07895f7b08a16c607fc6e8621a1256784c7461c4>488e1b26dcc9274c9bf4f8ee7dd5d96109565214_1,dopamine release differences between DBA and C57 mouse strains
6ed6bccfa0479f8a2cc29c0d8b3c4016a3185892>ad94bb03644ee9cd277304072809377c2c9298eb_1,clusterin secreted protein disulfide-bonded chain structure
0c3173cf70ae0ef21ddd07b2feded1e8f0a9de13>4fa7c6cd134f315bac9f3153dc618c144ac7791e_1,echolocation clicks used by toothed whales to detect squid
1872080baa7d30ec8fb87be9a65358cd3a7fb649>894be9b4ea46a5c422e81ef3c241072d4c73fdc0_11,frataxin interactions with Fe-S cluster biosynthesis components
b2281224afb3a90f31fdbd980e43f3abd5789d28>cd250aac6cf8a2e8808e0f687627690f81aa4c29_2,anterior cingulate cortex activation failure in cognitive control tasks
3094a311b4f00b8c4286a6793170718aa3fd6e6f>7cc6b7ad8a501e7387510eaf9f3c8a0ea3c8f773_0,occupational social class measure for socioeconomic health inequality
3d7251993f61009cd4df26e5bef6c4fb7ee7ac4b>f456ce411f0e83ad2e4c2cadb68918406b2bb355_1,androgen removal effects on thymocyte apoptosis and thymus size
bdc3a053b8dd9516ddcdfd8510f5aac0d14e3c17>None_0,gender differences in health-seeking behavior and body image concern
a15c740673dca10b2189514671e52d1f6e36da79>a5bb26be38331ba4823c5aba384e061e0a7ae240_0,neighborhood effects on mental health in general populations
dc120b4c8def73d4ecd019b43a192ee1f7875846>e2c7a4c802c24110ea94477ca6ac99f8826569dd_0,cognitive complaints correlating with cognitive function in HIV patients
5d0c26a4715395e37e1f412a1bcda30c2c55fadd>8ec543a9e6b4ae5b3c9f6f938ae5a9bdf77d82ac_2,maxout MLP as a universal function approximator
0c3173cf70ae0ef21ddd07b2feded1e8f0a9de13>4fa7c6cd134f315bac9f3153dc618c144ac7791e_3,beaked whale vs delphinid echolocation click source levels
823a49c10ce0e05613afbe8bbda7b7219e43d2c5>4448616a83a88c54e1ffddf0390716630f9a4b70_6,distant supervision method using Freebase for dataset construction
29bfde3c326208f46c2aaa8f855f3680b38b3fb3>f1e69ae9994e6c2a022eab4dc5c430d93167c953_0,"Geobacter growth using alternative electron acceptors (fumarate, Fe(III))"
