citation_id,citation_topic
e3c12b77e9c3b4318e1b5dda6854c91b8aeb467c>7acc5ac1e9925148d0477e2e89a0c8982f034d19_2,Hepatopancreas immune function molecules in crustaceans
93301343428d340475a67f92773e674510ce7894>736a54873791744d6003c44b253c0dfa14c5f22d_0,Habitat niche breadth categorization of prairie/barrens species
d02b2ed519c6ec25afb4a80b137e7c254ebfe841>e6df377742748d6c5d98d0caced4cb37db9dd768_1,CRH/AVP-induced ACTH release changes in fetal sheep pituitary
23058ccee14a5d146f7b7dbf2bab9ff2561e8d36>be751efb03f58c926f509f76e5c18b80af85f60d_0,HRT influence on SSRI response in depression (contrasting results)
e5ef92be7a64466c67b23dd99f2e53f1c7a73e57>acdf27d60a35770bc3ee125b3f7948be3a74fb54_0,Whole-mount immunohistochemistry method for tadpole intestines
8bad55b05cbe22fb15a11aaf1d63108c6263dfcf>74f317704cd4b5612edc3502f886841e6cb46bcd_0,Multivariate analysis superiority for DPOAE data
27c1ed8df5c163127c53cb72a63493c9873eef47>fa19657a48e6e5c00721869f6744820d2afbb946_1,Discovery of endocannabinoid ligands and degradation system
00577f86ac055e13e4160edaf8f4c5a6aa0249bf>b13878bbdf44a323791aef644eab4a641fe1f703_2,Multiple hemoglobin components across fish species
488d4ff930eafd9fbd4e26c44dec7204201ec99a>017681b1612a1fda3dbd309abcddf5806098d535_1,Eye saccades and aiming movements violating Hick's law
1c6b446bc13a454686b6c3872a78fa9c0760677b>815bd94807ff43a3f3a4f361e5b21e3f7a63556d_15,Shortest distance competition equivalence in specific forms
f92ee4af334b6218ccc8dcc45bcc96af59c190a6>aa3d7a72f3ad9fd00cb9b8e683968489cff824cd_0,GST-fusion protein purification and SDS-PAGE separation
c6ed18ac24739420621c635527fbe11fc0f7b0b8>9427cb67fdc38f12a729475181cabf1e6896abaa_0,Limited research on helminth infection and maternal anemia link
e9772b88998082beca5386cd18a932d6f94010b7>fdbd1e81cf3dc54163e4831f3d8c5d0e6b13c45c_3,ScPMA1 gene expression regulation under stress in S. cerevisiae
951f19caa89a4db94552e3f5912bec4186d7d443>0ce131731973cdbfb2576efa1f7b47f8b3f6e754_3,PLP feature Gaussian mixture model configurations
62ece0d7a09cdfc204402e7749e4a384e05073e1>8b38a75147a3338b1b1a1c5a10af45793af237b0_0,Fibreoptic oxygen sensor instrument and microsensor methodology
8dcf47fd084fd0f1d36e7182f6a05b90d9bf81e9>bbb4ecbbe67d51a8fb7deea0324de1ec9fc57660_0,Band 3-ankyrin anchor breakage causing membrane vesiculation
ac679d785add4080857f2ed90402b6f44308c3b5>ae3b418468f805d17bbaaa99ad765570814b6083_0,SOM-SVD gene expression analysis in fenretinide-induced apoptosis
0599e2ebb2aaf572a04b7ffb63146dd0e942fbf6>f2aa3b10e03add721416318b5e4ce7f5896d5dc4_1,Cortical integration of discrete contour fragments into global shapes
4baf2a4866bb09ff079a7c455134f69eda8b4eca>4e71370d2f7d8e6698377b8ce1cdc6c9fb9c8811_0,Diabetic keratopathy epithelial and endothelial pathology
24f45474d52f1880b6d9ebc6cdc3a8b41d2abc3a>03a02c636aef2616afe010f2c81a1adf33808d16_5,Amazon-Apple device layer competition (Kindle vs tablets)
c4135000020c66b11974d93ce01df1665eb850c0>9e2e8106ef73a311ade7982a7062932490c1834a_0,JHU neonate brain atlas registration method
3cd7b15f5647e650db66fbe2ce1852e00c05b2e4>4d423acc78273b75134e2afd1777ba6d3a398973_0,PIE face database pose and expression image protocol
d3b240271fdc5ca969b036dbbbc3a23a6bdf383e>7be9094d38c6bff7c1ebb1cb1a371c230bf66e13_0,Tau protein aggregation and neuronal loss without tangle formation
