dataset_source,split,paper_id,citation_id,section,citation_context,citation_topic,cited_reference,label_coarse,label2_scicite,classification,classification_rule,classification_method,is_key_citation,source_marker_type
scicite,train,27ea0aa5f8d3e1dc7c449aceef59524dd32307b5,27ea0aa5f8d3e1dc7c449aceef59524dd32307b5>21cc7a2a24c33fe78ab21acf5ea2d548fa11b0d3_2,Unknown,"While 41–57% of J ms appears to be transcellular and DRA mediated in the lower half of the mouse intestine [17], whether there is a similar contribution from DRA in the upper small intestine remains undetermined.",,21cc7a2a24c33fe78ab21acf5ea2d548fa11b0d3,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,b14d9802f95d696cb7f976988cf874e8f1273749,b14d9802f95d696cb7f976988cf874e8f1273749>a4cb5a9cf95f98553274f618c6583e8d1b391702_0,Tail Suspension Test,"Antidepressant-like effects were measured using the tail suspension test (TST) [20], with minor alterations [14].",,a4cb5a9cf95f98553274f618c6583e8d1b391702,method,,usage,usage_cue_matched,heuristic_rule_based,True,explicit
scicite,train,5b5a2f37c6269a761524c58f841af3547563ca71,5b5a2f37c6269a761524c58f841af3547563ca71>a0c1529ae833f257ce31f98d030a5a110c86cc1c_5,Unknown,PED/PEA-15 is a 15-kDa cytosolic protein whose gene has been shown to be overexpressed in insulin-resistant type 2 diabetic subjects (1).,,a0c1529ae833f257ce31f98d030a5a110c86cc1c,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,4ecd9209f4415811e05dc7028588a5f945f6d9b9,4ecd9209f4415811e05dc7028588a5f945f6d9b9>db9a772d12f62ce0041eb0247faeddfaadab716b_0,Discussion,pumilus maintained 50% of its original activity after 30 min incubation at 50 C [16].,,db9a772d12f62ce0041eb0247faeddfaadab716b,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,063c8bd81a85fe217096362b86b2155a9e4d496e,063c8bd81a85fe217096362b86b2155a9e4d496e>0128715c48c0cf97a80c0aa7b339f13888708931_6,Results,"Lee et al. (2001) Human lung squamous cell carcinoma (CH27), human lung nonsmall cell carcinoma (H460) CH27 and H460 cells were treated with aloeemodin or emodin.",,0128715c48c0cf97a80c0aa7b339f13888708931,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,2eec346855c0625fd3620764b17b4ab97d497e0e,2eec346855c0625fd3620764b17b4ab97d497e0e>07351e5ea88076a42633db3e47cc241cb084dd59_6,1 Introduction,"In particular, we show new findings on the following universal hash functions and MAC algorithms based thereupon: polynomial hash [6, 13, 8, 22, 25], MMH [17], Square Hash [15], NH/UMAC [9] and its variants VMAC [28] and WH/WMAC [23].",,07351e5ea88076a42633db3e47cc241cb084dd59,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,d589dbea5c3743b8b8b8857d2f729e0fefff6790,d589dbea5c3743b8b8b8857d2f729e0fefff6790>f852f6d52948cc94f04225b8268f09a543727684_4,Unknown,"In addition, there are continued new developments in lowcost, light-weight, and long-duration UAVs (Lucieer et al. 2014).",,f852f6d52948cc94f04225b8268f09a543727684,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,c93570e7b6b0884677991f6f7777fd39f4f5821c,c93570e7b6b0884677991f6f7777fd39f4f5821c>5a854e0bacf3f2973c0b6bfab5d8fdc756242341_0,Discussion,"These results seem contradictory to the results of a study by Matjaƒçiƒá and Olen≈°ek [14], who studied artificially induced crouch walking in healthy adults by means of a psoas and hamstrings contraction emulation system.",,5a854e0bacf3f2973c0b6bfab5d8fdc756242341,result,supportive,critique,critique_cue_matched,heuristic_rule_based,False,explicit
scicite,train,f60f30a2374043a26b6c509bacd16d53259a6176,f60f30a2374043a26b6c509bacd16d53259a6176>6337463eecb08d3ff5bc1f90ac54eac48d82c797_1,Discussion,"Many aspects of successful programs are being tackled through studies ranging from social acceptance and carbon
accounting to silvicultural management strategies (Cai et al. 2011; DesRochers et al. 2006, 2007; Henkel-Johnson 2013; Neumann et al. 2007).",,6337463eecb08d3ff5bc1f90ac54eac48d82c797,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,5a5df522f805aadea7438cc498da28dc8344d82b,5a5df522f805aadea7438cc498da28dc8344d82b>None_0,Discussion,Density-dependent slow growth resulting from high densities has been implicated in previous studies examining small adult size in bluegills (Swingle and Smith 1941; Ligler 1971; Murnyak et al. 1985; Otis et al. 1998).,,None,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,a6841e7193671126d4ecbe3d6a4dc3e484f345af,a6841e7193671126d4ecbe3d6a4dc3e484f345af>8c0040b80eb3457cf1aaef9d522637f295db3251_4,Results And Discussion,"climate models on the basis of such information is not yet settled, with models differing in their ability to simulate droughts from a range of causes (McCrary and Randall 2010).",,8c0040b80eb3457cf1aaef9d522637f295db3251,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,629b074b633c52acaac1fc0207ee6f31552cad73,629b074b633c52acaac1fc0207ee6f31552cad73>a3437f74b94afc46da42ead32711e0952db37c2b_0,Discussion,", metabolic state, changes in hepatic clearance of acyl-ghrelin, differences between acyl-ghrelin and unacylated ghrelin clearance rates, availability of substrate (octanoate/octanoyl-CoA) and/or changes in GOAT activity [61, 62, 65, 66].",,a3437f74b94afc46da42ead32711e0952db37c2b,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,87b1af94b929c349f0edfadd012fd5dc9898b06a,87b1af94b929c349f0edfadd012fd5dc9898b06a>075e2e09c9ad011296c661d0afc6369a3c23a5b0_0,Discussion,"It has recently been demonstrated that deguelin effects on GSK-3b dephosphorylation cause the restoration of its ability to prime b-catenin degradation, resulting in the destabilization of free b-catenin, which is a critical step in Wnt signaling in cancer cells [33].",,075e2e09c9ad011296c661d0afc6369a3c23a5b0,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,ca2d192c63a4088efa5b48e5b5ffe31ae5a2f772,ca2d192c63a4088efa5b48e5b5ffe31ae5a2f772>cb6b33998aaa349fbc8755114c92c29e024c313c_3,Results And Discussion,Alignment with sequences deposited in the RDP and GenBank-EMBL databases showed that the sequences of all of the strains were most similar to the G. amarae SE-6 sequence (accession no.,,cb6b33998aaa349fbc8755114c92c29e024c313c,result,,comparison,comparison_cue_or_label2,heuristic_rule_based,True,properNoun
scicite,train,a289de92de2503b632efd7acc13080ab026986b7,a289de92de2503b632efd7acc13080ab026986b7>38f44f3fee43b4cdf4379397d519bc60aef59d24_5,Unknown,8 Recall of our video-based fish species recognition results [2] on the FishCLEF 31K dataset,,38f44f3fee43b4cdf4379397d519bc60aef59d24,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,c95f461bc8f45b02da0c63ea59c6a05a17735d6f,c95f461bc8f45b02da0c63ea59c6a05a17735d6f>852a1aacfbea7be9587b877077fd1e63e515f8e1_8,Molecular Characteristics Of S-Iga As A Mucosal Immunoglobulin,Experiments using animal models show that polymeric IgA antibodies are more cross-reactive with variant viruses than monomeric IgA or IgG [58].,,852a1aacfbea7be9587b877077fd1e63e515f8e1,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,caae91d9693e17d961338bcde636778456677621,caae91d9693e17d961338bcde636778456677621>d519805d656c84366927a0c1d17632dbf13f6f42_0,Introduction,"Ward, Wender, and Reimherr (1993) developed a psychiatric instrument, the Wender Utah Rating Scale (WURS), specifically designed retrospectively to assess ADHD symptoms in adult subjects.",,d519805d656c84366927a0c1d17632dbf13f6f42,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,d3b240271fdc5ca969b036dbbbc3a23a6bdf383e,d3b240271fdc5ca969b036dbbbc3a23a6bdf383e>7be9094d38c6bff7c1ebb1cb1a371c230bf66e13_0,Discussion,"…inclusions (Saudou et al., 1998; Bodner et al., 2006), and from the observation that expression of mutant tau in human tauopathies (Reed et al., 2001) and in Drosophila (Wittmann et al., 2001) can lead to neuronal loss without passing through a tangle stage raise the possibility…",,7be9094d38c6bff7c1ebb1cb1a371c230bf66e13,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,d5e9bb418f5183ebcaf371efce583b2e710315ef,d5e9bb418f5183ebcaf371efce583b2e710315ef>6aa6183f41837ccaed16951fe32e9e3e861a0356_6,Discussion,"This problematic situation was alleviated by viewing the scanned areas with a wider window, such as a bone setting.(15) The author of case series of human patients stated that as the window width was increased, the foreign bodies were more easily identified and better differentiated from a gas or fluid build up due to the wood’s absorptive characteristics and the duration of the injury.",,6aa6183f41837ccaed16951fe32e9e3e861a0356,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,be4c628d70c84174a62a0d17be40e58092d86776,be4c628d70c84174a62a0d17be40e58092d86776>2f2e15226e734ce1bf5824872180dec4bf2faf54_0,Introduction,"…“bicarbonate concentration threshold” (associated with PCO2 ~ 15 mmHg) and without at least partial recovery of blood pHe (Claiborne and Heisler 1986; Pörtner et al. 1998; McKenzie et al. 2003).
remarkably, some of the most CO2 tolerant fishes studied to date tightly regulate the pHi of vital…",,2f2e15226e734ce1bf5824872180dec4bf2faf54,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,f36300a29107655359ffb8ed2db04c93dada24aa,f36300a29107655359ffb8ed2db04c93dada24aa>aac9fb0178847fc4e17a1acdd5d9662ff53b9c94_3,Results,"In this regard, TONSL is already known to participate in the repair of collapsed or stalled replication forks (Duro et al. 2010; O’Connell et al. 2010; O’Donnell et al. 2010; Piwko et al. 2010), which is also a known BRCA1 function (Pathania et al. 2011; Schlacher et al. 2012).",,aac9fb0178847fc4e17a1acdd5d9662ff53b9c94,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,9fe8c13205649922f73b6e784784995c3fac0ce0,9fe8c13205649922f73b6e784784995c3fac0ce0>465ee1982bfab0a313092fcfafdc73d23df76456_2,Results,"To further confirm the EMu analysis, we also analyzed the same set of tumors with NMF [16,17] and found nearly identical signatures (cosine similarity 0.9988 between the EMu and NMF AA signatures) and similar estimates of the AA signature’s contributions for these tumors (Figures S8 to S10 in Additional file 1).",,465ee1982bfab0a313092fcfafdc73d23df76456,result,,comparison,default_result,heuristic_rule_based,True,acronym
scicite,train,6dec68f9c2a996dd8ea11161175abcefaa84e506,6dec68f9c2a996dd8ea11161175abcefaa84e506>0557ad66767b47cdd9d6d902893ea4a07787012d_2,Methods,"Component
RHOA 3 transforming growth factor beta receptor signaling pathway
intracellular
SPTA1 1 MAPK cascade cytosol
TP53 17 negative regulation of transcription from RNA polymerase II promoter
nuclear chromatin
USH2A 1 visual perception photoreceptor inner segment AKT1 14 protein import into nucleus nucleus
ARID1A 1 negative regulation of transcription from RNA polymerase II promoter
nuclear chromatin
CTCF 16 negative regulation of transcription from RNA polymerase II promoter
chromosome
EP300 22 negative regulation of transcription from RNA polymerase II promoter
histone acetyltransferase complex
FBXW7 4 protein polyubiquitination nucleoplasm
KRAS 12 MAPK cascade intracellular
TIAM1 21 cardiac muscle hypertrophy nucleus
CTNNB1 3 negative regulation of transcription from RNA polymerase II promoter
spindle pole
CHD4 12 negative regulation of transcription from RNA polymerase II promoter
nuclear chromatin
Article No~e00277
Table 1.",,0557ad66767b47cdd9d6d902893ea4a07787012d,method,,methodology,default_method,heuristic_rule_based,True,acronym
scicite,train,1a8a32e1946cc8f5f45c7b5f121cdf0a2ac08eff,1a8a32e1946cc8f5f45c7b5f121cdf0a2ac08eff>26f46d45a286ec965e664f611ca4879e7edb745c_0,Methods,"We queried the MIMIC II 2.6 database (M. Saeed, 2011), which includes information from the EMR on 26,870 ICU patients at the Beth Israel Deaconess Medical Center (BIDMC) collected since 2001.",,26f46d45a286ec965e664f611ca4879e7edb745c,method,,methodology,default_method,heuristic_rule_based,True,explicit
scicite,train,478bd10d96ed7cc50fabae1fd6da100525410c34,478bd10d96ed7cc50fabae1fd6da100525410c34>82adea97cc7d912926709a9c71dc5ff45b833820_1,Discussion,"probably contributes to a fast down-regulation of the fulllength ABI3 in ripe seeds, which is necessary to inhibit the seed maturation program in germinating seeds (Sugliani et al. 2010).",,82adea97cc7d912926709a9c71dc5ff45b833820,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,1ed8042c32b484573035db874ee8db00b77ba326,1ed8042c32b484573035db874ee8db00b77ba326>f08f08fab4db474ed6d556b908622d95afa2704f_3,Discussion,", 1989) in general and to mobile technology acceptance literature in particular (Kim et al., 2007; Kim and Garrison, 2009; Lee and Park, 2008; Liang et al., 2007).",,f08f08fab4db474ed6d556b908622d95afa2704f,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,837e203c03e8c7aca1d6a5eff16da685f83fa807,837e203c03e8c7aca1d6a5eff16da685f83fa807>9c7168cb9caf4dbb9c9e4455f4b0bc8a5304fab1_9,Results,"Therefore, ongoing inhibition during substrate incubation needs to be considered in the model, at least for the most sensitive components (Estévez and Vilanova 2009; Estévez et al. 2010).",,9c7168cb9caf4dbb9c9e4455f4b0bc8a5304fab1,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,bbbf6cc0472cd0810065fa653dae7878f19ba912,bbbf6cc0472cd0810065fa653dae7878f19ba912>6b3e6f40ea9d8c8c46f5861c3f98bd974165acbc_4,Discussion,"…gene has the potential to challenge oxazolidinone clinical utility as well as other antimicrobial classes (phLOPSA pattern) used in humans or animals (Arias et al., 2008; Kehrenberg and Schwartz, 2006; Kehrenberg et al., 2005, 2007; Long et al., 2006; Mendes et al,, 2008; Schwarz et al., 2000).",,6b3e6f40ea9d8c8c46f5861c3f98bd974165acbc,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,440c73adbdbf8caed0bb6c34e7487c7617939907,440c73adbdbf8caed0bb6c34e7487c7617939907>493093d26a0ef150b28ec15309c91d5c5cf19b60_0,2 Bit-Wise Noise,"Previous theoretical analyses involving prior noise [9,13,19,28,29] often focused on a specific model, one-bit noise.",,493093d26a0ef150b28ec15309c91d5c5cf19b60,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,83ae72878fe604bc7c56cac639374d28d6689f66,83ae72878fe604bc7c56cac639374d28d6689f66>9af8e5494da27bd5bcb493aafb52d0c63e89a3f1_0,Discussion,"In contrast, retinoic acid up-regulates keratin 13 and 19, which are normally found in non-keratinized epithelia (Kopan et al. 1987, Asselineau et al. 1989).",,9af8e5494da27bd5bcb493aafb52d0c63e89a3f1,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,8aca41694ac66d067aadb57b5f2f2796dca26311,8aca41694ac66d067aadb57b5f2f2796dca26311>4be036c7f30852fc954d5376fbc7a96b01342597_8,Methods,"For the purpose of this study, the diagnosis of IDA was based on physicians’ documentation in the case notes.",,4be036c7f30852fc954d5376fbc7a96b01342597,method,,methodology,default_method,heuristic_rule_based,True,acronym
scicite,train,cee8a97aca806d747d5e72e144c39d6f19eefdf4,cee8a97aca806d747d5e72e144c39d6f19eefdf4>bda090a689b330cf8d46883cdeef14366822a054_0,Discussion,"Other extrathyroidal pathologies coexisting with THA are: familial dilated cardiomyopathy and hypergonadotrophic hypogonadism (Gursoy et al. 2006), autoimmune polyglandular syndrome type III (Papi et al.",,bda090a689b330cf8d46883cdeef14366822a054,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,39bceca176c07cebafb837cf2f28515d6451d158,39bceca176c07cebafb837cf2f28515d6451d158>40b3cf3d38fb21840c47885847408de9bd8e516a_0,Discussion,"Lead concentration in brain is generally quite low (Jones et al. 1994; Kostial et al. 1999; Varnai et al. 2004), and data from this study supports this finding.",,40b3cf3d38fb21840c47885847408de9bd8e516a,result,not_supportive,comparison,default_result,heuristic_rule_based,False,explicit
scicite,train,c19d7a150cf0e5841695dc286692e396e9fc4c5d,c19d7a150cf0e5841695dc286692e396e9fc4c5d>994c27f10571d48a917cf354b9e2675f364349eb_0,Discussion,"These results differ from some other studies where the ALND group showed significant loss of shoulder range of motion compared to SLNB at 2‚Äì3 years of follow-up [14, 22, 40‚Äì42].",,994c27f10571d48a917cf354b9e2675f364349eb,result,supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,fc2fa61db68563e26daafe962633ab2b7e8e8b3d,fc2fa61db68563e26daafe962633ab2b7e8e8b3d>18dba91edf38fe354fd3a1123737185c841be419_6,Discussion,"Myogenin, which is transcriptionally induced upon denerva-
tion by an HDAC4-dependent mechanism (Cohen et al., 2007),
was recently reported to activate MuRF1 and atrogin-1 tran-
scription and muscle atrophy (Moresi et al., 2010).",,18dba91edf38fe354fd3a1123737185c841be419,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,ddce0d5b039f0bd9a1d80f896ba269031afcc0ca,ddce0d5b039f0bd9a1d80f896ba269031afcc0ca>0d8ea9317d57795420098c0677f5f642cbeb8473_6,Discussion,"Third, since we compared the same groups of participants also with respect to basic visuomotor tasks (Huestegge et al. 2009a), we already know that the present cannabis group exhibits deficits in basic oculomotor control.",,0d8ea9317d57795420098c0677f5f642cbeb8473,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,8845193713134cb2b44a942a419a433663cd9161,8845193713134cb2b44a942a419a433663cd9161>f70b654ceea4edd60ca82fcac12735cc384a4179_0,Discussion,"Overall, findings are similar to data reported internationally, for example, of poorer self-reported health (Pappas et al. 2005, Malinauskiene et al. 2011), obesity (Bogossian et al. 2012, Kyle et al. 2016), pain and inadequate sleep (Bjorvatn et al. 2012, Chiou et al. 2013).",,f70b654ceea4edd60ca82fcac12735cc384a4179,result,,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
scicite,train,bfd36aab3354dc707e0e3d1bb2e303d80763be7a,bfd36aab3354dc707e0e3d1bb2e303d80763be7a>204d5520270562a13510f3a8f9e38cc4e6dab858_1,Unknown,"KEY WORDS: reuniens nucleus; rhomboid nucleus; radial maze DNM; DNMTP
INTRODUCTION
Medial thalamic lesions produce core signs of memory impairment comparable to medial temporal lobe amnesia (McKee and Squire, 1992; Van der Werf et al., 2003; Gold and Squire, 2006).",,204d5520270562a13510f3a8f9e38cc4e6dab858,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,ceeec97574c67aa90712e864143be2a14366359b,ceeec97574c67aa90712e864143be2a14366359b>0050606cf9f57ef5fba8e36a24fe905f505f9e50_1,Methods,"” The distribution pattern of the motifs on the whole genome was searched using FIMO software (Grant et al., 2011).",,0050606cf9f57ef5fba8e36a24fe905f505f9e50,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,f31e2ad811fca326c5fffc4405c91d9f8b181a06,f31e2ad811fca326c5fffc4405c91d9f8b181a06>d7f2e484265ed8d6f7fdb8e63cee4dae57eb2cde_0,Introduction,"homicide, violence, incarceration, obesity, drug abuse, and lowered child well-being and academic accomplishment [8].",,d7f2e484265ed8d6f7fdb8e63cee4dae57eb2cde,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,887281910e39c14ab986cfb8543b2230ca9a9599,887281910e39c14ab986cfb8543b2230ca9a9599>bd9c815efd811ac826d99e2dcdc94fc1fcaa43d0_0,Discussion,"Many authors have replicated similar results with this technique and supraclavicular nerve grafting has become the standard surgical approach for these patients [3, 8, 11, 20].",,bd9c815efd811ac826d99e2dcdc94fc1fcaa43d0,result,not_supportive,comparison,llm_verified_override,llm_assisted_verified,False,explicit
scicite,train,db88b652c31438045a3c781cc1cdf032efe857e5,db88b652c31438045a3c781cc1cdf032efe857e5>9128005934a59b506fb1b028187865924451607a_3,Introduction,"Levels of phenotypic plasticity [19], seed dormancy [33], co-variation among fitness traits [29], and pathogen load [34] are also known (among other factors) to limit evolutionary adaptation, and many are especially relevant for invasive plant populations.",,9128005934a59b506fb1b028187865924451607a,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,33ce87f465e800c0fd5b078641a663a02fc1451e,33ce87f465e800c0fd5b078641a663a02fc1451e>7556064a9a5192a0df0160539f4ba5ee11b3c2f2_5,Introduction,"populations due to the resultant increase in the availability of suitable benthic habitats for polyp proliferation (Duarte et al., 2012; Purcell, 2012; Makabe et al., 2014).",,7556064a9a5192a0df0160539f4ba5ee11b3c2f2,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,aed760ddd238956c69901d53a79ece79eee7bde8,aed760ddd238956c69901d53a79ece79eee7bde8>9b38de4ae30e23f67c8ef9e00ea71ff2075299f4_11,2. Stock Price Forecasting From It And Airline Sectors,Hassan et al. [20] proposed and developed a fusion model combining the HMM with an Artificial Neural Network and a Genetic Algorithm to achieve better forecasts.,,9b38de4ae30e23f67c8ef9e00ea71ff2075299f4,method,,methodology,default_method,heuristic_rule_based,True,properNoun
scicite,train,6e8979e5d809a1a475aa3c8d1155aef92b4b6529,6e8979e5d809a1a475aa3c8d1155aef92b4b6529>5d5773ee2c824c4219d392faafbfafda88ef6db3_8,4.9 Selection Response (Iii),", light and openness) are sufficient to make it aversive (Calatayud & Belzung, 2001; Russell, 1979); (c) the OF is, nevertheless, a relatively novel environment after four 2-min exposures, compared with the animal’s home cage; and (d) the aim of this selection experiment was to create two lines of mice, the divergence in emotionality being based on the more stable and enduring features of these animals, rather than only on an initial response to novelty (see Belzung & Griebel, 2001; Lister, 1990).",,5d5773ee2c824c4219d392faafbfafda88ef6db3,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,e6f54fcf3460165fb558903e975a526bc98e4eba,e6f54fcf3460165fb558903e975a526bc98e4eba>eca33814fd547e45230423849d69e6cd4fa6184e_1,Discussion,"This is in contrast to the situation with the enveloped virus fusion machines, where spatial relationships between the binding and fusion components frequently influence the folding, stability or triggering of the pre-fusion complex and/or coordinated progression through the fusion reaction [7,8,10].",,eca33814fd547e45230423849d69e6cd4fa6184e,result,supportive,critique,critique_cue_matched,heuristic_rule_based,False,explicit
scicite,train,4b7fb669b26ad84ad0e373d2f86c092e4d484de0,4b7fb669b26ad84ad0e373d2f86c092e4d484de0>cac61585d7387b0bc03739e06a69413021094014_1,Results,"PI(3)P is also a crucial component of autophagosomal membranes (Roberts and Ktistakis, 2013) and was recently shown to be required for actin assembly at phagophores (Mi et al., 2015).",,cac61585d7387b0bc03739e06a69413021094014,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,a95591174aa8476c3d5ba4f99f76a5076f45d1fc,a95591174aa8476c3d5ba4f99f76a5076f45d1fc>320039ae2757800978b143648b9115a76c2230de_0,Unknown,"(2010) 6(9) 1436 future science group Review Grotenhuis, Vermeulen & Kiemeney presence of visceral (lung, liver or bone) metastasis showing the most consistent results [24].",,320039ae2757800978b143648b9115a76c2230de,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,09e2dda605728b604d0eecd254c00119ff0a2140,09e2dda605728b604d0eecd254c00119ff0a2140>c4dadcc767979eea395074469143b23f161de3df_2,Results,"…absence of telomerase function has been shown to lead to a senescence-associated increase in genome instability in both haploid and diploid strains (Chen and Kolodner, 1999; Hackett et al., 2001; DuBois et al., 2002; Hackett and Greider, 2003; Mieczkowski et al., 2003; Meyer and Bailis, 2007).",,c4dadcc767979eea395074469143b23f161de3df,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,73010070be7c056e9fcae807de3b37bb5b21b3f2,73010070be7c056e9fcae807de3b37bb5b21b3f2>1afbcad28b42ba956bbbe31ee768d36bd94c61b5_1,Unknown,"Brazilian Journal of Medical and Biological Research (2015) 48(7): 654-664, http://dx.",,1afbcad28b42ba956bbbe31ee768d36bd94c61b5,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,e9cb466973929d483eb4249af8fda3dfdb63f517,e9cb466973929d483eb4249af8fda3dfdb63f517>cce2b514dffae887bd629f6e84bd53d784d53927_0,Methods,Timing and doses of anti-NGF treatment were chosen on the basis of previous studies that confirmed the efficacy of this antibody in blocking NGF biological effects in our rat model (15).,,cce2b514dffae887bd629f6e84bd53d784d53927,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,91984c897f134f875ba9ffdac986a108b930be28,91984c897f134f875ba9ffdac986a108b930be28>3bb5bde8426dd630c536d04c1ad108bf6e966450_0,Discussion,"Protein is released when the surface condition becomes superhydrophilic, then resulting in cell detachment [13, 37].",,3bb5bde8426dd630c536d04c1ad108bf6e966450,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,7c0238ef1cd6eab52c9234d7233eaa863f085bb5,7c0238ef1cd6eab52c9234d7233eaa863f085bb5>7b4cc07c1ddd84cb09eb5edd2c1ce2b90cf2dc28_0,Discussion,"In thermoneutral conditions, plasma concentrations of the anti-inflammatory cytokine IL-4 are not changed in response to a marathon run or cycling for 30-120 min (Nieman et al. 2001; Suzuki et al. 2000; Svendsen et al. 2014; Zaldivar et al. 2006).",,7b4cc07c1ddd84cb09eb5edd2c1ce2b90cf2dc28,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,dfd88c4361d07c2d67bb82f714296b8d5324bdef,dfd88c4361d07c2d67bb82f714296b8d5324bdef>fbc1382e5d98a00c0324156195f81c1637e05692_2,Introduction,"Inasmuch as glutamate was found to be an extremely poor substrate for the neutral/basic amino acid symporter (Hennigan et al. 1993a) or any other symporter characterized to date in M. sexta, an evaluation of glutamate uptake under alkaline conditions seemed important.",,fbc1382e5d98a00c0324156195f81c1637e05692,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,c73ba50857f08d2a8262b3f6a3e3de5b6bc50027,c73ba50857f08d2a8262b3f6a3e3de5b6bc50027>51474c521cd1ba63e235cc34ec7001ef7e4fb247_4,Introduction,"…H. Dong (&) Y. Niu X. Kong Z. Luo Cotton Research Center, Shandong Academy of Agricultural Sciences, 250100 Jinan, Shandong, China e-mail: donghz@saas.ac.cn
condition to study association between source and sink, as well as vegetative and reproductive growth (Dong et al. 2008b; Zhang et al. 2008).",,51474c521cd1ba63e235cc34ec7001ef7e4fb247,background,,background,kept_as_is,heuristic_rule_based,False,explicit
scicite,train,2bdcb724b605255b9d691dbf5e71f03ea38f3a3b,2bdcb724b605255b9d691dbf5e71f03ea38f3a3b>004906d82709ceebebf6d3b111cc97a99f445038_0,1 Introduction,"…tool for clinicians interested in understanding the impact of drug therapy on the control of HIV and the associated problem of drug resistance (Bonhoeffer et al. 1997; Callaway and Perelson 2002; Kepler and Perelson 1998; McLean et al. 1991; McLean and Nowak 1992;
Rong et al. 2007; Ward et…",,004906d82709ceebebf6d3b111cc97a99f445038,method,,methodology,default_method,heuristic_rule_based,False,explicit
scicite,train,24f45474d52f1880b6d9ebc6cdc3a8b41d2abc3a,24f45474d52f1880b6d9ebc6cdc3a8b41d2abc3a>03a02c636aef2616afe010f2c81a1adf33808d16_8,3 Digital Platforms As Layered Modular Architectures,"From a strategic viewpoint, layered modular architectures have the competitive advantage, as well as the challenge, in being doubly distributed [57].",,03a02c636aef2616afe010f2c81a1adf33808d16,background,,background,kept_as_is,heuristic_rule_based,True,explicit
scicite,train,e317107014ae06b3a3226af2b11b11dd8dd5c215,e317107014ae06b3a3226af2b11b11dd8dd5c215>0f6612f0aeaa87b4cac7c1a604e4e06098a587f1_0,Discussion,This result is consistent with the fact that allele frequencies differ considerably (2-31%) in different ethnic groups (Lindh et al. 2010).,,0f6612f0aeaa87b4cac7c1a604e4e06098a587f1,result,not_supportive,comparison,comparison_cue_or_label2,heuristic_rule_based,False,explicit
